Iteration	Posterior	Likelihood	Prior	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	neo_beta	rate_log_sd	tree_length	two_beta
13788	-10420.91	-10920.59	499.6847	0.608361	0.120812	0.0250403	0.245787	2.000096	1.157788	6.534543	3.438227
13794	-10423.07	-10923.41	500.3425	0.657378	0.129016	0.0197497	0.193855	2.005013	1.204328	5.976238	4.048519
13800	-10417.6	-10917.08	499.4774	0.533943	0.165527	0.0885269	0.212004	1.54069	1.088061	6.733847	3.961775
13806	-10419.94	-10920.29	500.3568	0.418949	0.333323	0.0813823	0.166345	1.263288	1.13338	6.714709	2.810874
13812	-10398.72	-10898.69	499.9785	0.43619	0.299609	0.0910109	0.173191	1.314498	1.082284	6.971084	2.663727
13818	-10401.96	-10901.88	499.9181	0.444782	0.285667	0.104418	0.165132	1.188055	1.133321	6.971084	2.865641
13824	-10408.3	-10908.85	500.5549	0.457697	0.295517	0.0977909	0.148995	1.33493	1.143555	6.483875	3.062852
13830	-10417.21	-10918.85	501.6411	0.45347	0.348363	0.0505484	0.147619	1.089427	1.161748	6.473993	1.806175
13836	-10407.62	-10907.24	499.6269	0.435988	0.334934	0.115786	0.113291	1.112165	1.114573	6.942104	3.628861
13842	-10409.78	-10910.55	500.769	0.46975	0.308606	0.117258	0.104386	1.133167	1.091122	6.942104	1.849385
13848	-10398.76	-10898.43	499.6701	0.472437	0.310372	0.112208	0.104983	1.181056	1.07221	6.942104	3.50461
13854	-10414.99	-10915.39	500.404	0.391003	0.326246	0.159569	0.123182	1.181056	1.047596	6.850994	2.595918
13860	-10432.07	-10930.78	498.7101	0.626385	0.0152147	0.225606	0.132794	1.556922	1.067813	7.106726	4.12628
13866	-10414.55	-10915.54	500.9907	0.642135	0.0282125	0.206698	0.122955	1.533052	1.105445	6.153132	3.126038
13872	-10401.79	-10902.66	500.8741	0.633613	0.0564152	0.194358	0.115614	1.284214	1.140343	6.1579	3.653607
13878	-10399.92	-10898.84	498.9275	0.648041	0.0145653	0.211552	0.125842	1.854931	1.053066	7.061963	3.430655
13884	-10393.55	-10893.08	499.524	0.611328	0.0346938	0.199567	0.154411	1.467444	1.038189	7.061963	2.975322
13890	-10386.33	-10886.17	499.8437	0.570392	0.0993343	0.186203	0.144071	1.571794	1.005505	7.060817	2.390502
13896	-10378.29	-10879.11	500.8153	0.518364	0.181487	0.169219	0.13093	1.379662	1.022017	6.617796	2.390502
13902	-10393.34	-10892.6	499.266	0.511098	0.0944686	0.216349	0.178085	1.168219	1.08336	6.810969	4.827537
13908	-10393.91	-10892.13	498.2235	0.548228	0.148195	0.143624	0.159953	1.42096	1.036325	7.463631	4.06734
13914	-10408.16	-10907.63	499.4735	0.470125	0.242875	0.123163	0.163838	1.410502	1.031016	7.463631	2.017953
13920	-10403.61	-10903.24	499.6373	0.448304	0.231602	0.163861	0.156233	1.410502	1.070091	7.234553	2.329579
13926	-10397.42	-10897.41	499.993	0.401272	0.310674	0.148211	0.139843	1.273739	1.074303	7.283474	1.882235
13932	-10414.93	-10913.93	499	0.467094	0.32326	0.0738497	0.135796	1.318247	1.098744	7.283474	3.290973
13938	-10396.45	-10896.52	500.0703	0.50064	0.244966	0.0980689	0.156325	1.353215	1.059287	7.091922	2.179663
13944	-10387.37	-10888.78	501.4095	0.463516	0.315442	0.0852118	0.13583	1.42352	1.089522	6.406233	1.959581
13950	-10383.75	-10884.13	500.378	0.47523	0.208765	0.190622	0.125382	1.195205	1.089156	6.770205	2.785004
13956	-10394.18	-10895.43	501.2482	0.532681	0.203219	0.144434	0.119666	1.390923	1.070579	6.44042	2.156919
13962	-10385.14	-10887.27	502.1331	0.549007	0.209447	0.130838	0.110708	1.393266	1.161055	5.843569	2.32528
13968	-10404.18	-10905.48	501.2996	0.475812	0.181523	0.246717	0.0959483	1.564108	1.127067	6.332344	2.07604
13974	-10414.83	-10916.66	501.8278	0.468643	0.213527	0.220658	0.0971719	1.201004	1.145472	6.117212	2.318827
13980	-10405.97	-10906.63	500.6655	0.497383	0.269818	0.122168	0.110632	1.257941	1.11753	6.528686	2.901776
13986	-10410.37	-10911.38	501.0131	0.441783	0.312138	0.166812	0.0792669	1.660125	1.134942	6.682217	1.512964
13992	-10404.92	-10906.61	501.687	0.441783	0.312138	0.166812	0.0792669	1.198502	1.08563	6.112081	2.63616
13998	-10413.88	-10915.93	502.0488	0.429376	0.303373	0.19021	0.0770409	1.0857	1.178833	5.893605	2.720374
14004	-10411.92	-10915.75	503.8292	0.321408	0.404715	0.18066	0.0932161	0.7471262	1.17862	5.544281	1.619522
14010	-10401.97	-10905.96	503.9867	0.304286	0.411501	0.183689	0.100524	0.7299666	1.17862	5.680323	1.183908
14016	-10404.3	-10908.99	504.6827	0.330573	0.44705	0.157738	0.0646404	0.9233081	1.230572	5.089789	1.315141
14022	-10409.42	-10912.18	502.7505	0.359975	0.380541	0.189095	0.0703896	0.9233081	1.177843	6.102354	1.473805
14028	-10408.06	-10910.7	502.6463	0.425103	0.393309	0.0890387	0.0925495	1.21518	1.156964	5.783339	1.997915
14034	-10404.95	-10905.56	500.6172	0.365319	0.425333	0.13302	0.0763283	0.9582965	1.036956	7.084633	1.997915
14040	-10409.1	-10907.03	497.9283	0.44918	0.293415	0.163555	0.0938499	1.11141	0.9375102	7.930472	3.690532
14046	-10398.92	-10898.12	499.1985	0.44918	0.293415	0.163555	0.0938499	1.254968	0.988604	7.615703	2.258407
14052	-10423.25	-10922.62	499.3692	0.432964	0.278955	0.183047	0.105034	1.254968	0.9786934	7.500978	2.335065
14058	-10413.63	-10913.09	499.4563	0.474271	0.30982	0.0992526	0.116656	1.350528	0.9609824	7.52718	2.047779
14064	-10400.13	-10900.02	499.8885	0.408529	0.35801	0.132976	0.100486	1.23689	0.9669195	7.494979	1.695681
14070	-10393.87	-10896.35	502.4817	0.412919	0.299769	0.185747	0.101565	1.095527	1.105199	5.966968	1.990904
14076	-10378.27	-10880.65	502.3771	0.403727	0.308282	0.188686	0.0993045	1.269292	1.121145	5.974559	1.87316
14082	-10384.93	-10885.63	500.6945	0.396802	0.374569	0.131028	0.0976012	1.278416	1.066655	6.911724	1.87316
14088	-10380.19	-10882.66	502.4647	0.385052	0.321818	0.198419	0.094711	1.298763	1.137792	5.902843	1.87316
14094	-10381.66	-10884.46	502.7984	0.401771	0.313068	0.193024	0.0921361	1.1708	1.176078	5.902843	1.561772
14100	-10396.34	-10899.19	502.8459	0.458512	0.357282	0.082329	0.101877	1.208327	1.185755	5.761202	1.763807
14106	-10389.46	-10890.81	501.348	0.505288	0.291715	0.0907278	0.11227	1.401652	1.185755	5.885579	3.420771
14112	-10386.98	-10889.04	502.0614	0.441486	0.391339	0.0614489	0.105727	1.261371	1.265489	5.797199	2.580469
14118	-10400.62	-10903.29	502.6747	0.416201	0.41175	0.0370351	0.135013	1.093988	1.174331	5.853462	1.921424
14124	-10402.59	-10902.95	500.3574	0.471357	0.350351	0.0446802	0.133611	0.9970762	1.044277	6.989867	2.552538
14130	-10383.84	-10885.36	501.5265	0.419232	0.417658	0.0745208	0.0885888	0.9170965	1.040014	6.709729	1.771889
14136	-10385.58	-10885.96	500.3797	0.424905	0.272544	0.180358	0.122194	1.353226	1.05356	7.110694	1.734436
14142	-10389.27	-10891.16	501.8872	0.457373	0.27756	0.158012	0.107055	1.174365	1.118127	6.209853	2.071262
14148	-10388	-10889.39	501.395	0.510681	0.118398	0.216796	0.154125	1.112165	1.114882	6.187169	2.968733
14154	-10403.89	-10904.01	500.1214	0.560908	0.144837	0.124971	0.169284	1.481509	1.042305	6.633141	3.285806
14160	-10408.14	-10906.65	498.5042	0.543628	0.193731	0.0985727	0.164068	1.363972	1.038258	7.035909	5.312968
14166	-10394.53	-10895.22	500.6975	0.545963	0.135851	0.153414	0.164773	1.582891	1.135381	6.251664	3.194713
14172	-10395.93	-10896.63	500.6982	0.550516	0.120506	0.188181	0.140797	1.807496	1.122166	6.282732	2.813827
14178	-10392.7	-10892.77	500.0651	0.603143	0.0836363	0.243013	0.0702071	1.257596	1.111258	6.534	3.982404
14184	-10391.23	-10891.59	500.3548	0.478249	0.112012	0.329471	0.0802677	1.134575	1.111258	6.621478	3.350126
14190	-10406.41	-10907.69	501.2716	0.601825	0.0615756	0.240093	0.0965068	1.503845	1.143553	6.307114	2.22736
14196	-10410.23	-10911.23	500.994	0.474836	0.245197	0.189431	0.0905357	1.276828	1.067848	6.644759	2.133272
14202	-10397.2	-10897.44	500.2348	0.503454	0.259975	0.140579	0.0959922	1.276828	1.064775	7.055951	2.133272
14208	-10401.16	-10903.19	502.0296	0.413692	0.391916	0.115514	0.0788775	0.980631	1.086436	6.381231	1.762998
14214	-10401.48	-10903.57	502.086	0.413692	0.391916	0.115514	0.0788775	1.082544	1.121843	6.381231	1.529861
14220	-10390.76	-10892.24	501.4738	0.348725	0.445505	0.0806793	0.12509	1.082544	1.068997	6.431963	2.268473
14226	-10401.25	-10903.34	502.0899	0.357814	0.472827	0.0856271	0.0837319	0.9762157	1.131373	6.347443	1.715198
14232	-10407.01	-10909.48	502.4661	0.378464	0.36843	0.132016	0.12109	0.832989	1.107091	6.332713	1.502228
14238	-10401.59	-10903.7	502.1113	0.412982	0.367738	0.117141	0.10214	1.228671	1.125922	6.332713	1.43792
14244	-10394.64	-10896.06	501.4156	0.274227	0.495055	0.162895	0.0678226	0.8247751	1.02049	6.868782	1.686614
14250	-10401.32	-10903.99	502.6669	0.232633	0.597883	0.102273	0.0672102	0.8548067	1.179564	6.201544	1.439539
14256	-10404.68	-10906.35	501.6764	0.231339	0.585464	0.100149	0.0830486	0.8548067	1.110752	6.77548	1.439539
14262	-10394.23	-10896.18	501.9481	0.352317	0.424565	0.174553	0.0485645	1.008605	1.095683	6.487495	1.57816
14268	-10399.65	-10903.57	503.9262	0.349962	0.388321	0.166601	0.0951151	1.144122	1.248796	5.452027	1.168981
14274	-10412.92	-10916	503.0756	0.294103	0.475994	0.14997	0.0799332	0.8164242	1.230209	5.980982	1.4231
14280	-10398.92	-10902.08	503.1608	0.277885	0.504888	0.141701	0.0755255	0.9476213	1.164469	5.959088	1.295826
14286	-10403.24	-10906	502.7545	0.299962	0.484247	0.145573	0.0702182	0.9038525	1.127567	6.430154	0.9063907
14292	-10416.96	-10917.73	500.7686	0.379868	0.432631	0.0917979	0.0957028	1.3063	1.001295	6.689033	2.393432
14298	-10409.14	-10910.33	501.1924	0.590774	0.0271206	0.311042	0.0710641	1.275587	1.07835	6.470545	2.29357
14304	-10392.08	-10893.64	501.5615	0.481267	0.360079	0.0811967	0.0774565	1.330676	1.119579	6.262244	2.185037
14310	-10385.83	-10887.78	501.95	0.453612	0.339388	0.0434696	0.16353	1.330676	1.220829	5.995578	2.185037
14316	-10403.03	-10905.43	502.3932	0.369216	0.416377	0.081302	0.133105	1.163954	1.235373	5.897113	2.017962
14322	-10405.42	-10906.89	501.472	0.371634	0.42615	0.0984492	0.103767	1.163954	1.085379	6.5204	1.919132
14328	-10399.75	-10900.79	501.0335	0.364764	0.429954	0.121939	0.0833423	1.008694	1.081855	6.795198	2.031816
14334	-10408.47	-10909.45	500.9784	0.340015	0.489762	0.101183	0.0690396	0.9570838	1.081855	6.852923	2.031816
14340	-10419.34	-10918.18	498.8399	0.594524	0.073474	0.253311	0.0786909	1.532498	1.05279	6.585095	6.167142
14346	-10405.48	-10905.51	500.027	0.624611	0.0771923	0.224593	0.0736042	1.550399	1.073672	6.645415	3.252648
14352	-10398.63	-10898.81	500.1715	0.597872	0.0196916	0.287746	0.0946904	1.295406	1.013829	6.703694	3.310115
14358	-10398.46	-10898.82	500.359	0.594448	0.0195488	0.273694	0.112309	1.722782	0.9683146	6.54623	2.93587
14364	-10387.27	-10888.75	501.481	0.541308	0.226811	0.129612	0.102269	1.475502	1.150535	5.649542	3.928314
14370	-10401.85	-10902.93	501.0797	0.590432	0.0859778	0.212039	0.111551	1.715099	1.145798	5.673808	4.253452
14376	-10400.31	-10902.08	501.7689	0.582075	0.0833989	0.155109	0.179418	1.355902	1.228899	5.684818	3.319869
14382	-10412.9	-10915.33	502.4271	0.556028	0.11568	0.156903	0.171389	1.674426	1.201437	5.186736	3.319869
14388	-10409.77	-10911.15	501.3802	0.627006	0.0578771	0.12185	0.193267	1.674426	1.267871	5.429852	4.367708
14394	-10407.13	-10908.67	501.5369	0.532896	0.204951	0.0978942	0.164259	1.674426	1.168078	5.824458	2.916766
14400	-10398.7	-10899.66	500.9676	0.480788	0.292764	0.0566565	0.169791	1.413247	1.169253	6.255515	2.916766
14406	-10410.91	-10911.99	501.0752	0.481354	0.214941	0.194478	0.109227	1.413247	1.145143	6.423444	2.312147
14412	-10396.21	-10896.99	500.7819	0.481354	0.214941	0.194478	0.109227	1.389654	1.053636	6.643157	2.312147
14418	-10400.49	-10901.37	500.8798	0.341173	0.402454	0.164169	0.0922044	0.9260904	1.053636	6.82949	2.312147
14424	-10407.46	-10908.21	500.7522	0.341173	0.402454	0.164169	0.0922044	0.9260904	1.079674	6.779785	2.600096
14430	-10396.38	-10898.13	501.7454	0.482935	0.252991	0.123137	0.140938	1.425658	1.147291	5.946376	2.600096
14436	-10395.05	-10895.48	500.4332	0.559092	0.217611	0.0833055	0.139992	1.463855	1.129301	6.273919	3.801743
14442	-10395.29	-10895.69	500.3991	0.525239	0.204435	0.138811	0.131515	1.496707	1.091464	6.533717	3.01694
14448	-10399.4	-10899.74	500.3465	0.53229	0.20718	0.203642	0.0568881	1.158685	1.060873	6.969718	2.364486
14454	-10378.74	-10878.14	499.4004	0.51373	0.199955	0.140904	0.145411	1.344003	1.015272	6.734195	4.633423
14460	-10394.34	-10893.41	499.0701	0.591325	0.127464	0.162186	0.119025	1.328196	1.082815	6.995014	4.194516
14466	-10396.39	-10896.81	500.4282	0.587268	0.0944721	0.199667	0.118593	1.292175	1.074413	6.25402	4.304789
14472	-10414.48	-10913.76	499.285	0.505051	0.11296	0.238741	0.143247	1.578247	1.075733	6.818885	3.992271
14478	-10415.45	-10915.61	500.1629	0.629636	0.0921126	0.161441	0.11681	1.432631	1.076264	6.821636	2.652919
14484	-10397.88	-10897.88	499.9971	0.511687	0.211832	0.182212	0.0942688	1.441799	1.042765	6.649227	3.517829
14490	-10391.1	-10890.52	499.4225	0.455964	0.255273	0.167881	0.120882	1.367062	1.086327	6.977665	3.496996
14496	-10389.74	-10890.96	501.2133	0.491669	0.204565	0.206897	0.0968696	1.318558	1.118373	6.379643	2.391179
14502	-10386.87	-10889.01	502.14	0.376271	0.325333	0.201141	0.0972556	1.152246	1.087533	6.221524	1.780688
14508	-10387.17	-10890.86	503.6966	0.387608	0.335135	0.177072	0.100186	0.9515849	1.206352	5.641792	1.293792
14514	-10394.14	-10897.49	503.3525	0.545602	0.194277	0.19149	0.0686313	1.162145	1.2771	5.102672	2.660736
14520	-10407.47	-10910.14	502.6677	0.523429	0.194546	0.175302	0.106723	1.360569	1.332117	5.1061	3.39834
14526	-10411.13	-10912.92	501.7864	0.477095	0.200926	0.230364	0.0916147	1.190165	1.204117	5.869962	3.012899
14532	-10401.64	-10903.63	501.9933	0.464814	0.205645	0.235775	0.0937662	1.155185	1.212774	6.044945	2.237968
14538	-10394.37	-10894.71	500.3481	0.488132	0.215961	0.247603	0.048304	1.324462	1.145803	6.285165	4.143388
14544	-10415.42	-10916.04	500.6261	0.50618	0.223946	0.150769	0.119104	1.187506	1.224299	6.148579	4.187986
14550	-10400.71	-10900	499.2891	0.538829	0.238391	0.0509998	0.17178	1.614915	1.001655	6.7388	4.377476
14556	-10410.68	-10908.99	498.309	0.500378	0.261821	0.0560124	0.181788	1.450764	0.9779633	7.699513	3.146124
14562	-10424.83	-10925	500.1735	0.503259	0.263329	0.0563349	0.177078	1.450764	1.105176	6.718737	2.867838
14568	-10410	-10909.76	499.7663	0.558166	0.183179	0.0675861	0.191068	1.825375	1.123034	6.195991	4.887646
14574	-10422.77	-10923.96	501.183	0.5143	0.168547	0.172107	0.145047	1.223544	1.119837	6.128114	3.328688
14580	-10407.62	-10907.55	499.9301	0.583717	0.165537	0.101876	0.148871	1.708518	1.134091	6.297371	4.303001
14586	-10415.52	-10915.77	500.2506	0.543775	0.207726	0.0800624	0.168436	1.48699	1.144804	6.163734	4.516524
14592	-10419.38	-10919.34	499.9618	0.529071	0.202109	0.0778975	0.190922	1.48765	1.114897	6.773241	2.98135
14598	-10411.39	-10911.48	500.0852	0.557617	0.213014	0.0281446	0.201224	1.650114	1.063003	6.416086	3.790969
14604	-10418.21	-10917.56	499.3518	0.558927	0.215333	0.0240434	0.201697	1.803466	1.073088	6.740365	3.790969
14610	-10416.47	-10916.06	499.5842	0.58348	0.199997	0.0291915	0.187332	1.767385	1.088223	6.740365	3.38347
14616	-10414.37	-10914	499.6286	0.58348	0.199997	0.0291915	0.187332	1.704507	1.126801	6.699444	3.462248
14622	-10418.16	-10919.24	501.0862	0.578875	0.20631	0.0289611	0.185854	1.704507	1.186284	5.888782	3.417236
14628	-10422.33	-10922.58	500.2522	0.599081	0.213511	0.0368755	0.150533	1.704507	1.154436	6.191775	4.006767
14634	-10397.5	-10897.75	500.2545	0.542713	0.193422	0.127496	0.136369	1.635245	1.149799	6.328788	3.633183
14640	-10387.09	-10886.57	499.4796	0.537381	0.195678	0.128982	0.137959	1.493862	1.058692	6.862067	3.633183
14646	-10397.77	-10899.53	501.7571	0.49857	0.20812	0.145292	0.148019	1.431136	1.061708	6.06431	2.379565
14652	-10381.86	-10882.75	500.8884	0.49857	0.20812	0.145292	0.148019	1.40364	1.149047	6.596813	2.131121
14658	-10399.15	-10899.53	500.381	0.457293	0.225628	0.210731	0.106348	1.420172	1.077159	6.596813	2.988035
14664	-10399.65	-10901.01	501.3596	0.452444	0.23384	0.208496	0.105221	1.104727	1.099027	6.408077	2.423104
14670	-10372.27	-10873.26	500.9917	0.44129	0.233691	0.203356	0.121662	1.243463	1.084484	6.653322	2.134293
14676	-10388.86	-10890.44	501.5752	0.439263	0.234539	0.204094	0.122104	1.271762	1.065602	6.333278	2.134293
14682	-10383.31	-10885	501.6909	0.460436	0.245844	0.165731	0.127989	1.261454	1.233106	5.732942	3.449664
14688	-10389.26	-10890.9	501.6412	0.485141	0.278613	0.133301	0.102945	1.082496	1.17528	5.96777	3.180539
14694	-10389.71	-10891.01	501.2937	0.463213	0.26602	0.108739	0.162029	1.2839	1.17528	6.05312	3.180539
14700	-10384.45	-10885.67	501.2228	0.460387	0.265066	0.157754	0.116793	1.490645	1.139341	6.418688	2.033152
14706	-10416.02	-10916.98	500.9588	0.518583	0.237858	0.138754	0.104805	0.9536196	1.124216	6.404026	3.284842
14712	-10393.94	-10895.82	501.8806	0.468361	0.248905	0.121466	0.161269	1.322228	1.116999	6.268365	1.762201
14718	-10384.91	-10887.16	502.247	0.397817	0.362033	0.103171	0.136979	1.21594	1.190357	6.082543	1.762201
14724	-10396.37	-10898.49	502.1262	0.390195	0.355097	0.163109	0.0915996	0.9514404	1.141859	6.116311	2.248893
14730	-10412.67	-10914.63	501.9547	0.449219	0.31009	0.117437	0.123254	1.121142	1.116607	6.140994	2.225549
14736	-10412.5	-10914.52	502.022	0.489545	0.286942	0.12798	0.0955332	1.303065	1.116607	5.937557	2.419883
14742	-10410.79	-10912.05	501.2526	0.478861	0.214438	0.125187	0.181514	1.519266	1.139918	6.343382	2.147294
14748	-10415.09	-10914.93	499.8392	0.472028	0.247809	0.192119	0.0880435	1.410683	1.065807	6.638347	3.863697
14754	-10399.1	-10899.28	500.1791	0.57522	0.0846505	0.244795	0.0953342	1.315747	1.094236	6.638347	3.335516
14760	-10401.44	-10902.41	500.9763	0.626011	0.0857308	0.176499	0.111759	1.309876	1.102691	6.204421	3.335516
14766	-10424.02	-10923.35	499.3281	0.529146	0.136685	0.180249	0.15392	1.241877	0.9986995	7.355596	2.798958
14772	-10408.55	-10908.31	499.7612	0.517511	0.152134	0.179819	0.150536	1.469525	1.016013	7.082093	2.570129
14778	-10381.18	-10881.39	500.214	0.525893	0.17896	0.156589	0.138558	1.535586	1.130491	6.385517	3.707013
14784	-10390.52	-10890.73	500.2042	0.628938	0.105925	0.146371	0.118766	1.582303	1.130491	6.385517	3.650731
14790	-10392.07	-10891.94	499.8658	0.561359	0.12224	0.189154	0.127247	1.603274	1.171192	6.385517	4.202681
14796	-10386.06	-10887.27	501.2089	0.560227	0.0916381	0.232329	0.115806	1.603274	1.149508	5.90206	3.369173
14802	-10386	-10887	501	0.585292	0.156756	0.136964	0.120988	1.603274	1.192878	6.03235	3.239577
14808	-10401.21	-10901.95	500.7469	0.48076	0.24022	0.168083	0.110937	1.568391	1.061028	6.559909	2.350254
14814	-10398.6	-10898.5	499.9066	0.470291	0.23499	0.186198	0.108522	1.326608	1.100567	7.182202	2.149862
14820	-10405.6	-10906.36	500.7584	0.395715	0.318476	0.221799	0.0640094	1.139028	1.088689	6.650483	2.620473
14826	-10422.84	-10922.22	499.3815	0.492908	0.130115	0.2854	0.0915765	1.18686	0.9899046	7.40293	2.670648
14832	-10436.46	-10934.05	497.5862	0.505719	0.106187	0.296082	0.0920132	1.649343	1.024447	7.994965	3.068124
14838	-10418.27	-10916.36	498.0983	0.396476	0.308434	0.232124	0.0629658	1.107603	0.9974027	7.994965	3.068124
14844	-10396.28	-10895.39	499.1071	0.469044	0.281273	0.175193	0.0744905	1.107603	1.028824	7.760464	2.146839
14850	-10389.51	-10889.91	500.4056	0.472335	0.201356	0.228958	0.097351	1.37824	1.035293	6.863081	2.30865
14856	-10385.13	-10884.87	499.7381	0.421144	0.315345	0.158489	0.105022	1.184768	1.057215	7.306202	2.30865
14862	-10393.21	-10892.95	499.7356	0.432053	0.294388	0.174971	0.0985878	1.419847	0.9950716	7.404632	1.855134
14868	-10392.18	-10892.18	500.0028	0.477611	0.206348	0.209302	0.106738	1.467418	0.9968537	7.155803	2.056146
14874	-10396.3	-10897.71	501.4102	0.384325	0.317171	0.197689	0.100816	1.123267	1.04772	6.451098	2.282825
14880	-10421.16	-10921.8	500.6367	0.455987	0.24672	0.170775	0.126519	1.250517	1.164089	6.137078	4.211915
14886	-10409.5	-10909.53	500.0279	0.478733	0.259027	0.12941	0.13283	1.392206	1.131451	6.638304	3.416645
14892	-10402.86	-10903.79	500.9256	0.467527	0.252964	0.12638	0.153129	1.384552	1.105914	6.176836	3.390604
14898	-10413.98	-10916.03	502.0592	0.401992	0.405877	0.108665	0.083466	1.160369	1.178274	5.978003	2.361847
14904	-10403.41	-10906.43	503.0135	0.380582	0.462144	0.0622371	0.095037	1.215564	1.146491	5.748385	1.626761
14910	-10396.42	-10898.85	502.4216	0.275562	0.560042	0.0754211	0.0889745	0.9151799	1.102257	6.157413	1.852099
14916	-10418.97	-10921.83	502.8614	0.305933	0.511553	0.0837336	0.0987807	0.9278974	1.154617	6.006204	1.571839
14922	-10411.14	-10912.38	501.2435	0.252834	0.529391	0.12448	0.0932956	0.8696017	1.072974	6.959591	1.571839
14928	-10397.68	-10899.24	501.5538	0.235625	0.544732	0.116007	0.103636	1.028156	1.017644	6.959591	1.11246
14934	-10396.97	-10898.93	501.9575	0.253929	0.555794	0.13897	0.0513061	1.120481	1.059073	6.670607	1.11246
14940	-10402.86	-10905.16	502.3004	0.283919	0.44967	0.194576	0.071835	0.9300856	1.080763	6.253052	1.790782
14946	-10403.87	-10906.69	502.8215	0.282206	0.444252	0.193401	0.0801409	1.073834	1.094086	6.253052	1.027636
14952	-10403.54	-10905.13	501.5882	0.286539	0.451073	0.196371	0.0660172	0.8900424	1.08702	6.783215	1.509901
14958	-10413.71	-10915.83	502.1222	0.321944	0.506809	0.0970721	0.0741745	1.127075	1.083488	6.367317	1.511933
14964	-10405.8	-10906.58	500.7716	0.405253	0.392002	0.08531	0.117435	1.127075	1.082947	6.789324	2.246381
14970	-10401.56	-10902.65	501.0885	0.405253	0.392002	0.08531	0.117435	1.276243	1.055504	6.661411	1.981401
14976	-10406.88	-10906.76	499.8765	0.499722	0.202619	0.175879	0.121779	1.261195	1.105139	6.923887	3.012251
14982	-10396.07	-10897.3	501.2299	0.395433	0.272823	0.236818	0.0949269	1.08069	1.068522	6.584341	2.21871
14988	-10395.76	-10897.16	501.4048	0.425281	0.272851	0.198323	0.103545	1.169186	1.13836	6.490685	2.003529
14994	-10402.19	-10903.45	501.2573	0.372162	0.418552	0.111255	0.0980311	1.061119	1.113903	6.490685	2.390099
15000	-10390.02	-10892.38	502.3584	0.383193	0.397064	0.14337	0.0763734	1.353314	1.212709	6.141943	1.328862
15006	-10395.14	-10897.52	502.3785	0.379628	0.393371	0.142036	0.0849651	0.9829367	1.210851	6.049319	1.93538
15012	-10400.85	-10903.59	502.7436	0.395399	0.409711	0.0947966	0.100093	1.041033	1.140552	5.779503	2.124999
15018	-10385.84	-10887.35	501.5036	0.443224	0.343329	0.0784093	0.135038	1.291969	1.035465	6.244244	2.489374
15024	-10398.92	-10899.96	501.0368	0.510535	0.255773	0.0781471	0.155545	1.291969	1.162574	6.38189	2.620505
15030	-10416.73	-10918.01	501.2799	0.439827	0.275771	0.116652	0.167751	1.534736	1.145171	6.108	2.719314
15036	-10392.44	-10894.31	501.8704	0.439357	0.345513	0.0475584	0.167571	1.277235	1.136882	6.108	2.193673
15042	-10393.69	-10894.61	500.9209	0.482936	0.321293	0.0399472	0.155824	1.467652	1.105874	6.108	3.495849
15048	-10412.3	-10914.31	502.0087	0.454777	0.301647	0.0892266	0.154349	1.203814	1.134188	6.108	2.100825
15054	-10400.58	-10901.68	501.0976	0.549788	0.165591	0.177101	0.10752	1.203137	1.065338	5.875727	4.553381
15060	-10401.78	-10903.84	502.0525	0.565852	0.0316474	0.341747	0.0607533	1.432983	1.033985	5.996279	2.173467
15066	-10404.59	-10904.7	500.1077	0.584053	0.0820437	0.271195	0.0627075	1.589872	1.020273	6.619226	3.231279
15072	-10394.92	-10894.86	499.9418	0.538886	0.0868453	0.287067	0.0872017	1.414257	1.008869	6.885258	2.952484
15078	-10411.54	-10911.96	500.4202	0.554763	0.0410406	0.285453	0.118744	1.36744	0.9972065	6.517712	3.393104
15084	-10397.37	-10898.79	501.4269	0.585699	0.0433292	0.301371	0.0696008	1.270944	1.13495	5.96561	3.319954
15090	-10376.01	-10877.48	501.4774	0.544559	0.057384	0.333232	0.0648252	1.342482	1.171309	5.812198	3.553092
15096	-10388.63	-10889.21	500.5801	0.389569	0.299794	0.260049	0.0505884	1.081962	1.002526	6.693922	3.005087
15102	-10412.07	-10913.41	501.3335	0.396448	0.281827	0.269331	0.0523941	1.382969	1.026299	6.693922	1.517955
15108	-10397.32	-10898.5	501.1814	0.422272	0.300185	0.226245	0.051298	0.9914893	1.023053	7.05644	1.351783
15114	-10380.2	-10881.26	501.0531	0.397201	0.251919	0.262759	0.0881214	1.293414	1.075505	6.496371	2.406934
15120	-10399.16	-10900.79	501.6279	0.489815	0.214568	0.224354	0.0712625	1.259009	1.134523	6.13557	2.499638
15126	-10374.41	-10875.71	501.2939	0.42861	0.258329	0.240134	0.0729274	1.317474	1.152602	6.220733	2.661332
15132	-10392.49	-10893.3	500.8132	0.408001	0.353853	0.183707	0.0544386	0.9016249	1.027808	6.826608	2.492482
15138	-10401.84	-10902.6	500.7518	0.369179	0.341067	0.263482	0.0262722	0.9650677	1.11788	6.681093	2.764899
15144	-10406.22	-10909.47	503.2519	0.365926	0.338062	0.262752	0.0332603	0.7845916	1.232076	5.693827	1.883329
15150	-10400.51	-10904.46	503.9463	0.235993	0.530029	0.11694	0.117038	0.793515	1.232076	5.479669	1.499354
15156	-10400.99	-10903.76	502.7664	0.239101	0.537008	0.105311	0.118579	0.8556539	1.124155	6.262337	1.265548
