Iteration	Posterior	Likelihood	Prior	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	neo_beta	rate_log_sd	tree_length	two_beta
17208	-10388.83	-10890.62	501.7911	0.335221	0.415614	0.211428	0.0377376	0.9644949	1.043737	6.712158	1.391193
17214	-10411.11	-10912.48	501.3705	0.387433	0.26016	0.318551	0.0338567	1.049705	1.063277	6.712158	1.765749
17220	-10407.86	-10910.03	502.1702	0.343559	0.353473	0.272636	0.0303322	1.102492	1.102403	6.235235	1.752842
17226	-10397.67	-10899.27	501.5959	0.332009	0.299032	0.277314	0.0916454	1.246423	1.034582	6.50936	1.752842
17232	-10383.68	-10885.79	502.113	0.266728	0.441501	0.222787	0.0689835	0.9318597	1.128973	6.48139	1.45065
17238	-10379.49	-10881.88	502.3886	0.313452	0.413368	0.208591	0.0645878	1.037565	1.100874	6.456414	1.116566
17244	-10388.08	-10890.45	502.3645	0.331737	0.380458	0.216655	0.0711512	0.9259031	1.150593	6.095353	1.998112
17250	-10383.9	-10886.08	502.1808	0.343835	0.357864	0.224556	0.073746	0.9259031	1.046878	6.485929	1.464371
17256	-10393.62	-10894.7	501.0776	0.327988	0.387459	0.214207	0.0703471	1.036572	1.053555	6.908111	1.706809
17262	-10409.65	-10911.47	501.8256	0.329959	0.385278	0.206928	0.0778357	1.111647	1.137516	6.418639	1.706809
17268	-10402.26	-10903.16	500.8993	0.422697	0.331953	0.178288	0.0670627	1.287408	1.137516	6.483699	2.588139
17274	-10419.14	-10921	501.8604	0.443618	0.258385	0.264512	0.0334849	1.052034	1.057601	6.598976	1.435077
17280	-10395.1	-10899.46	504.3648	0.373926	0.362651	0.194775	0.068648	1.004465	1.237441	5.275317	1.200627
17286	-10413.75	-10916.89	503.1425	0.426136	0.301135	0.221971	0.0507567	0.9879209	1.148498	6.003877	1.200627
17292	-10400.08	-10901.77	501.6906	0.481912	0.169199	0.321129	0.0277593	1.183654	1.105739	6.20408	2.367714
17298	-10402.05	-10904.21	502.154	0.442428	0.273774	0.262704	0.0210934	1.183654	1.116252	6.153279	1.847728
17304	-10407.49	-10908.94	501.4416	0.41431	0.273694	0.292242	0.0197528	1.181069	1.150851	6.417301	2.104573
17310	-10393.8	-10894.27	500.4781	0.455794	0.19614	0.280969	0.0670966	1.221209	0.9685329	7.101743	1.892241
17316	-10417.06	-10917.6	500.5425	0.544338	0.0558794	0.335551	0.0642317	1.221209	0.9906873	6.88703	2.318766
17322	-10415.53	-10916.21	500.6739	0.533549	0.106974	0.218142	0.141335	1.401351	1.000018	6.722378	2.318766
17328	-10418.01	-10918.49	500.4821	0.55249	0.151221	0.193757	0.102532	1.429953	1.082023	6.722378	2.442286
17334	-10400.65	-10900.87	500.2142	0.483951	0.27763	0.150099	0.0883202	1.131044	1.00253	6.78183	3.271879
17340	-10398.12	-10900.16	502.0443	0.412069	0.340924	0.0967806	0.150226	1.225338	1.185572	6.118167	1.932566
17346	-10406.13	-10908.09	501.9599	0.357906	0.443753	0.0851355	0.113206	1.160784	1.208191	6.184971	1.932566
17352	-10395.14	-10896.04	500.8975	0.561352	0.096837	0.23465	0.107161	1.467975	1.028125	6.863488	1.570903
17358	-10393.61	-10894.85	501.2486	0.484482	0.0977839	0.343113	0.0746208	1.252675	1.133349	6.333535	2.533088
17364	-10397.68	-10900.25	502.5704	0.463455	0.164573	0.328222	0.04375	1.252675	1.178829	6.055864	1.40918
17370	-10394.1	-10896.93	502.8296	0.36062	0.283369	0.321081	0.0349309	0.9723529	1.191006	6.055864	1.40918
17376	-10396.12	-10896.52	500.4082	0.379512	0.288698	0.305219	0.0265701	0.9310151	1.053222	7.445188	1.442089
17382	-10380.71	-10881.29	500.5754	0.382583	0.322101	0.247988	0.0473288	1.218662	1.053222	7.072174	1.734432
17388	-10398.62	-10900.22	501.6027	0.376435	0.316925	0.2463	0.06034	1.218662	1.131214	6.629662	1.397834
17394	-10390.85	-10891.25	500.3914	0.389655	0.28725	0.254949	0.0681459	1.115097	1.045983	7.01563	2.258896
17400	-10402.37	-10903.96	501.5883	0.45852	0.233046	0.249345	0.059089	1.115097	1.096906	6.466046	1.944521
17406	-10396.31	-10897.77	501.4586	0.517678	0.198433	0.212312	0.0715774	1.283251	1.061256	6.432304	2.036086
17412	-10395.86	-10895.97	500.1128	0.517678	0.198433	0.212312	0.0715774	1.210689	1.09531	6.668361	3.529467
17418	-10402.66	-10903.86	501.2056	0.532307	0.24373	0.104098	0.119865	1.458033	1.049129	6.366596	2.357039
17424	-10417.12	-10919.57	502.4424	0.388515	0.38048	0.11319	0.117814	1.268073	1.197357	5.850244	1.987139
17430	-10408.13	-10909.74	501.6116	0.435995	0.320756	0.132748	0.110502	1.281131	1.163708	6.414818	1.749777
17436	-10395.99	-10898.5	502.5126	0.35148	0.453205	0.113946	0.0813689	0.9337914	1.190196	6.039438	1.876177
17442	-10413.38	-10915.93	502.549	0.34388	0.443404	0.111482	0.101234	1.261971	1.147008	5.890063	1.82678
17448	-10381.23	-10883.81	502.5798	0.335716	0.459578	0.108835	0.0958705	1.02769	1.183427	6.081305	1.589241
17454	-10388.55	-10890.95	502.4043	0.360443	0.415378	0.119189	0.10499	1.032624	1.217697	6.227145	1.436129
17460	-10398.93	-10899.94	501.0129	0.333203	0.462832	0.121819	0.0821462	1.032624	1.059511	7.19582	1.170225
17466	-10400.13	-10901.27	501.1364	0.332687	0.462115	0.121631	0.0835669	1.091686	1.082816	6.92552	1.498399
17472	-10397.14	-10897.31	500.1763	0.508503	0.249239	0.108372	0.133886	1.39586	1.134404	6.596817	3.277553
17478	-10405.51	-10906.62	501.1066	0.482931	0.266404	0.12503	0.125634	1.227056	1.101308	6.575908	2.171332
17484	-10402.1	-10901.33	499.2273	0.462858	0.284947	0.138229	0.113966	1.444429	1.052509	7.473364	2.261543
17490	-10407.06	-10909.58	502.5186	0.398011	0.327584	0.206916	0.0674888	1.042704	1.13279	5.964218	1.980759
17496	-10398.6	-10899.33	500.7353	0.473983	0.141905	0.303742	0.0803709	1.374628	1.141832	6.501781	2.66101
17502	-10405.8	-10906.67	500.8696	0.53309	0.159601	0.224367	0.082943	1.310282	1.130872	6.248969	3.328755
17508	-10413.34	-10913.95	500.6051	0.51008	0.219994	0.139934	0.129991	1.310282	1.087925	6.631599	2.664826
17514	-10407.52	-10909.18	501.658	0.465575	0.282185	0.123747	0.128493	1.307273	1.126056	6.150273	2.36201
17520	-10397.18	-10897.08	499.8984	0.485409	0.294206	0.129018	0.091367	1.464536	1.053369	6.981985	2.594343
17526	-10402.95	-10903.18	500.2235	0.482853	0.292657	0.161551	0.0629383	1.194632	0.9980427	6.959003	2.621756
17532	-10386.99	-10887	500.0115	0.545278	0.194574	0.189073	0.0710751	1.271905	1.073447	6.911761	2.862707
17538	-10395.16	-10896.9	501.7453	0.473009	0.232908	0.209891	0.0841917	1.104352	1.067055	6.417338	1.909367
17544	-10400.27	-10900.14	499.8685	0.427757	0.253535	0.22848	0.0902288	1.171296	1.010104	7.252901	2.350263
17550	-10398.14	-10898.6	500.461	0.480919	0.249128	0.16851	0.101442	1.346099	0.9686511	6.854782	2.389141
17556	-10383	-10882.35	499.3506	0.557705	0.205127	0.119528	0.117639	1.475566	1.10652	7.006051	3.32221
17562	-10404.65	-10904.86	500.2124	0.530372	0.195074	0.157732	0.116822	1.50643	1.112981	6.854349	2.336334
17568	-10430.54	-10931.3	500.7639	0.439992	0.161832	0.298223	0.0999532	1.219902	1.055921	6.478625	3.053254
17574	-10424.66	-10925.6	500.9457	0.429774	0.169433	0.291298	0.109495	1.134608	1.064962	6.499056	2.810204
17580	-10414.59	-10916.05	501.465	0.458365	0.292834	0.132021	0.11678	1.210863	1.118906	6.499056	1.878254
17586	-10410.94	-10911.6	500.6573	0.374231	0.305528	0.193342	0.1269	0.971107	1.049405	6.499056	3.618101
17592	-10407.87	-10909.4	501.5357	0.377458	0.308163	0.19249	0.12189	1.134906	1.053305	6.618079	1.686393
17598	-10402.85	-10903.04	500.1893	0.34435	0.423713	0.115057	0.11688	1.298647	1.064416	7.313267	1.555621
17604	-10402.18	-10903.43	501.2531	0.360663	0.331735	0.152593	0.15501	1.146495	1.064416	6.440697	2.483505
17610	-10387.14	-10888.01	500.8709	0.410237	0.410753	0.0636539	0.115357	1.257522	1.09835	6.361243	3.107538
17616	-10397.08	-10898.47	501.395	0.362351	0.427927	0.0663154	0.143406	1.256531	1.09835	6.590967	1.724288
17622	-10412.63	-10914.03	501.4022	0.544895	0.241641	0.0818704	0.131594	1.208171	1.137767	6.405364	2.171936
17628	-10409.36	-10910.71	501.3521	0.36391	0.446422	0.0546775	0.13499	1.16562	1.107958	6.250845	2.775627
17634	-10415.49	-10916.87	501.3814	0.41211	0.379777	0.0686414	0.139472	1.112806	1.107958	6.431462	2.304136
17640	-10415.41	-10917.95	502.5476	0.433837	0.370177	0.0360732	0.159912	1.112806	1.219887	6.005921	1.649963
17646	-10434.09	-10938.08	503.9899	0.351477	0.462167	0.0568024	0.129554	1.005009	1.284564	5.279199	1.558622
17652	-10413.37	-10916.75	503.3732	0.395583	0.352478	0.109096	0.142843	1.142744	1.221454	5.396434	1.973867
17658	-10408.52	-10911.93	503.4052	0.389394	0.378717	0.0784129	0.153476	1.097883	1.13288	5.604588	1.622741
17664	-10422.48	-10925.92	503.4391	0.352214	0.369878	0.139087	0.138822	1.079009	1.24974	5.531856	1.622741
17670	-10398.77	-10901.91	503.1429	0.334447	0.35122	0.182514	0.131819	1.021358	1.15078	5.779808	1.622741
17676	-10406.27	-10907.85	501.583	0.383308	0.377548	0.166398	0.0727456	1.124914	1.113101	6.42626	2.0148
17682	-10400.14	-10902.66	502.5263	0.363488	0.358025	0.157794	0.120693	1.073964	1.147534	5.743205	2.475006
17688	-10399.12	-10900.76	501.641	0.38669	0.356502	0.167866	0.0889421	1.073964	1.112202	6.245421	2.475006
17694	-10407.63	-10910.28	502.6521	0.415772	0.383314	0.119044	0.0818702	1.021827	1.112202	5.947753	1.899393
17700	-10394.52	-10896.46	501.9385	0.513558	0.305665	0.0641712	0.116606	1.411815	1.081274	6.153957	1.899393
17706	-10400.75	-10901.26	500.5155	0.398282	0.297403	0.213884	0.0904317	1.322289	1.036434	6.828744	2.312989
17712	-10401.78	-10901.62	499.8356	0.478188	0.280062	0.156591	0.0851588	1.198577	0.9939469	7.27919	2.312989
17718	-10388.68	-10888.48	499.794	0.546326	0.173173	0.178904	0.101597	1.238693	0.9862206	7.285482	2.312989
17724	-10381.53	-10883.44	501.9024	0.331966	0.555641	0.0506586	0.0617338	1.031005	1.152932	6.226468	2.151535
17730	-10393.9	-10896.22	502.3211	0.381901	0.386637	0.141868	0.0895937	1.03108	1.173921	6.176418	1.698137
17736	-10394.47	-10895.31	500.8425	0.387574	0.365775	0.183866	0.0627851	1.208609	1.090295	6.929314	1.698137
17742	-10403.23	-10904.01	500.7872	0.46405	0.253447	0.207143	0.0753608	1.208609	1.065757	6.529918	2.859237
17748	-10416.17	-10917.12	500.9466	0.453226	0.272311	0.171162	0.103301	1.107991	1.095114	6.376117	3.179482
17754	-10398.5	-10900.1	501.6065	0.417382	0.338384	0.157625	0.0866089	1.107991	1.168648	6.376117	2.054802
17760	-10401.54	-10901.55	500.0166	0.437869	0.328935	0.165362	0.0678342	1.218702	1.016005	7.344265	1.847098
17766	-10400.66	-10899.6	498.9375	0.500909	0.18385	0.19855	0.116692	1.405542	0.9395909	7.634821	2.458606
17772	-10405.39	-10905.84	500.4501	0.461917	0.198213	0.214061	0.125809	1.170829	1.088329	7.094062	1.853773
17778	-10402.29	-10903.11	500.8172	0.437924	0.34021	0.102593	0.119274	1.170829	1.035322	7.002682	1.673472
17784	-10416	-10917.4	501.3993	0.448263	0.348242	0.105015	0.0984794	1.156171	1.058305	6.578793	1.91823
17790	-10398.03	-10898.54	500.5145	0.453988	0.269537	0.213039	0.0634362	1.028064	1.122681	6.574141	3.386798
17796	-10394.6	-10895.22	500.6221	0.497553	0.199441	0.233483	0.0695236	1.436831	1.140598	6.622738	2.412378
17802	-10393.78	-10895.08	501.2924	0.432936	0.288179	0.225833	0.053052	1.082851	1.081831	6.722591	1.775388
17808	-10392.43	-10893.66	501.2308	0.370377	0.294985	0.240347	0.0942911	1.136978	1.112137	6.658328	1.900064
17814	-10402.88	-10901.54	498.6594	0.396921	0.312389	0.211521	0.0791691	1.071577	1.036486	6.501144	8.476288
17820	-10405.26	-10904.16	498.9061	0.383682	0.325944	0.204466	0.0859073	1.187352	1.020002	6.770166	5.995024
17826	-10419.88	-10921.83	501.9497	0.391088	0.332236	0.208413	0.0682634	0.9531625	1.101465	6.210399	2.309185
17832	-10399.52	-10900.07	500.5528	0.341991	0.364034	0.234282	0.0596936	0.9454995	1.084209	6.890526	2.554093
17838	-10405.03	-10904.92	499.8946	0.349518	0.410566	0.167046	0.0728708	0.9192584	0.9859508	7.296551	2.597378
17844	-10426.3	-10927.57	501.275	0.413618	0.323487	0.203642	0.0592526	1.285092	1.089868	6.181457	2.955859
17850	-10397.9	-10898.55	500.6451	0.56263	0.0947204	0.201671	0.140979	1.311355	1.134312	6.486249	2.955859
17856	-10400.3	-10900.75	500.4498	0.460882	0.260183	0.163451	0.115484	1.565401	1.134312	6.453866	3.008787
17862	-10414.91	-10916.26	501.3466	0.454766	0.288669	0.149951	0.106614	1.154263	1.235776	6.12742	2.963379
17868	-10415.67	-10918.47	502.8001	0.409203	0.31998	0.173451	0.0973661	1.092423	1.226331	5.807005	1.804581
17874	-10427.97	-10929.11	501.1403	0.478582	0.208958	0.245512	0.0669483	1.491051	1.131007	6.32079	2.414279
17880	-10405.88	-10907.68	501.7992	0.387853	0.266834	0.271326	0.0739874	0.9324016	1.074633	6.350278	2.225053
17886	-10416.54	-10917.57	501.0357	0.421395	0.229781	0.29479	0.0540339	1.080998	1.097022	6.482809	2.746198
17892	-10416.4	-10917.52	501.1199	0.492385	0.268491	0.21555	0.0235732	1.111989	1.070248	6.723282	1.974381
17898	-10398.93	-10900.18	501.2472	0.471588	0.25715	0.206446	0.0648161	1.329602	1.145125	6.462999	2.07458
17904	-10402.69	-10902.46	499.7631	0.467102	0.221608	0.236909	0.0743804	1.068794	1.084627	6.831975	3.898044
17910	-10404.58	-10906.81	502.2339	0.300016	0.482672	0.152165	0.0651467	1.004898	1.106629	6.475583	1.271031
17916	-10390.16	-10891.54	501.3878	0.311833	0.501682	0.118772	0.0677126	0.8930766	1.05552	7.021305	1.271031
17922	-10399.2	-10901.67	502.4744	0.325425	0.393027	0.210884	0.070664	1.096643	1.109769	6.208271	1.44712
17928	-10405.4	-10907.14	501.7357	0.403329	0.435159	0.0832728	0.078239	1.239916	1.157652	6.478946	1.511281
17934	-10386.6	-10889.11	502.5155	0.352521	0.45944	0.0890528	0.0989868	1.138126	1.08264	6.041601	1.747531
17940	-10381.24	-10882.2	500.9622	0.383747	0.358838	0.156985	0.100431	1.032804	1.015364	6.957538	1.788379
17946	-10381.9	-10884.13	502.234	0.345892	0.401415	0.120882	0.13181	1.036365	1.093104	6.225393	1.788379
17952	-10385.69	-10887.72	502.0334	0.27538	0.52344	0.0962393	0.10494	0.9255619	1.078728	6.541852	1.478961
17958	-10397.02	-10897.9	500.8803	0.441139	0.260129	0.190547	0.108186	1.287982	1.073794	6.651872	2.251244
17964	-10401.61	-10902.24	500.6369	0.380172	0.345658	0.134059	0.140111	1.199017	1.073794	6.651872	2.740329
17970	-10414.2	-10914.96	500.7643	0.409533	0.334455	0.125181	0.130832	1.33815	1.158695	6.482706	2.695665
17976	-10400.5	-10901.1	500.6026	0.446865	0.303886	0.131163	0.118087	1.253177	1.082627	6.895358	2.043956
17982	-10412.86	-10913.56	500.6939	0.447536	0.304342	0.175356	0.0727655	1.103909	0.9863916	7.223282	1.467961
17988	-10415.82	-10917.17	501.3457	0.352855	0.446686	0.142067	0.058392	0.9572815	1.022986	6.867116	1.607182
17994	-10408.73	-10909.9	501.1677	0.392722	0.38417	0.158119	0.0649894	1.03208	1.062948	6.867116	1.683465
18000	-10394.56	-10895.15	500.5875	0.389623	0.344048	0.17445	0.0918785	1.069259	1.017645	7.279284	1.473308
18006	-10397.81	-10900.55	502.735	0.411682	0.344231	0.147007	0.0970802	1.069259	1.197796	5.924398	1.682252
18012	-10394.65	-10898.55	503.8972	0.378638	0.399229	0.134789	0.087344	1.09396	1.28371	5.36714	1.382185
18018	-10403.32	-10906.77	503.4549	0.388316	0.284486	0.180761	0.146437	1.200011	1.191855	5.143166	2.468588
18024	-10399.22	-10899.72	500.501	0.464435	0.210738	0.216195	0.108632	1.209481	1.066777	6.819187	2.468588
18030	-10408.93	-10910.34	501.4113	0.315008	0.358877	0.267369	0.0587464	0.8024795	1.058897	7.025238	1.336515
18036	-10394.75	-10895.55	500.799	0.321587	0.366372	0.252067	0.0599734	0.9809661	1.03334	7.110726	1.679777
18042	-10423.2	-10924.12	500.9264	0.55045	0.146553	0.164197	0.1388	1.285338	1.196178	5.778218	4.868595
18048	-10397.61	-10898.77	501.1581	0.533394	0.142012	0.230313	0.09428	1.237204	1.111801	6.463664	2.36451
18054	-10401.45	-10901.85	500.4027	0.492032	0.208545	0.212454	0.0869691	1.13531	1.02946	6.863028	2.659049
18060	-10415.26	-10917.74	502.4766	0.424229	0.234356	0.279721	0.0616935	0.8280037	1.068812	6.163264	1.926842
18066	-10408.42	-10909.33	500.9073	0.39881	0.235946	0.297167	0.0680768	0.9944459	1.132679	6.886306	1.926842
18072	-10407.54	-10908.62	501.0732	0.414048	0.330867	0.129168	0.125917	0.9944459	1.082164	6.944289	1.646516
18078	-10398.31	-10899.29	500.9838	0.340369	0.477537	0.0776625	0.104431	1.023094	1.035405	7.002231	1.646516
18084	-10399.04	-10901.02	501.9826	0.364461	0.340552	0.220513	0.0744745	1.023094	1.090604	6.432815	1.646516
18090	-10396.32	-10897.22	500.9009	0.428424	0.314586	0.192108	0.0648813	1.145947	1.094979	6.525177	2.739462
18096	-10405.56	-10906.29	500.7313	0.400162	0.293833	0.215145	0.0908603	1.0435	1.13201	6.964457	1.904559
18102	-10408.5	-10911.98	503.4783	0.36658	0.365922	0.174588	0.0929093	1.019041	1.2127	5.72732	1.280942
18108	-10396.14	-10898.71	502.5751	0.395449	0.391149	0.1614	0.0520014	0.8912056	1.177031	6.240027	1.423573
18114	-10386.11	-10887.42	501.3112	0.422468	0.251901	0.223813	0.101817	1.344671	1.11147	6.386673	2.2081
18120	-10390.26	-10891.81	501.5472	0.42649	0.254299	0.216424	0.102786	1.011267	1.1032	6.386673	2.334847
18126	-10409.58	-10911.7	502.1272	0.41236	0.30171	0.237286	0.0486448	1.000135	1.091094	6.386673	1.601959
18132	-10413.77	-10915.09	501.316	0.361418	0.327865	0.257856	0.0528618	1.013842	1.12493	6.618045	2.027962
18138	-10415.67	-10916.92	501.2517	0.543608	0.157591	0.273393	0.0254084	1.150906	1.12493	6.497043	2.240109
18144	-10386.64	-10886.13	499.4926	0.548656	0.110669	0.275932	0.0647432	1.475692	1.10459	6.685658	4.19078
18150	-10375.7	-10877.39	501.6848	0.567369	0.10806	0.25762	0.0669514	1.310981	1.128589	6.245157	2.070974
18156	-10384.53	-10886.02	501.4854	0.525893	0.084032	0.325829	0.0642463	1.198157	1.150803	6.093882	2.907425
18162	-10379.39	-10882.74	503.3503	0.529941	0.0859126	0.310944	0.0732031	1.215479	1.240392	5.320364	2.071479
18168	-10391.23	-10892.93	501.7026	0.51613	0.0884369	0.32008	0.075354	1.286431	1.210033	5.78464	3.259976
18174	-10408.46	-10911.06	502.5975	0.567827	0.097295	0.210202	0.124676	1.379833	1.226827	5.286871	3.102965
18180	-10393.57	-10895.23	501.6672	0.544348	0.157029	0.201511	0.0971116	1.423931	1.206318	5.774821	3.144133
18186	-10397.04	-10899.46	502.4152	0.453236	0.274662	0.140504	0.131598	1.05613	1.171326	5.774821	2.545927
18192	-10391.11	-10891.55	500.4394	0.456999	0.273169	0.136825	0.133006	1.171905	1.107454	6.778403	2.670085
18198	-10394.59	-10894.44	499.841	0.40042	0.405547	0.077494	0.116539	0.979765	1.029126	7.500809	1.98089
18204	-10390.2	-10891.39	501.1915	0.398234	0.410961	0.0749029	0.115903	1.004655	1.149533	6.696148	1.98089
18210	-10395.25	-10897.18	501.9287	0.345895	0.444201	0.084751	0.125153	1.077831	1.163176	6.250051	1.98089
18216	-10388.19	-10889.61	501.4206	0.321719	0.450416	0.109151	0.118714	1.158417	1.15086	6.487859	1.986538
18222	-10388.21	-10891.2	502.9865	0.415605	0.290034	0.141004	0.153358	1.1095	1.205918	5.731741	1.748009
18228	-10395.74	-10897.96	502.2209	0.38539	0.367513	0.110506	0.13659	1.199683	1.186012	6.113632	1.748009
18234	-10400.05	-10902.54	502.4902	0.383938	0.369898	0.110089	0.136076	1.033676	1.127143	6.083014	1.755923
18240	-10382.42	-10883.82	501.4017	0.321171	0.472908	0.0920916	0.11383	1.090385	1.071164	6.896347	1.276164
18246	-10388.35	-10889.74	501.3872	0.298177	0.439051	0.201582	0.0611899	0.8882398	1.044211	7.027856	1.276164
18252	-10398.67	-10901.11	502.4352	0.325371	0.430781	0.185855	0.057993	0.889855	1.113978	6.509362	1.107966
18258	-10406.35	-10906.48	500.1296	0.324964	0.388533	0.214652	0.0718508	0.8884059	1.071445	7.51749	1.640358
18264	-10419.28	-10919.61	500.3236	0.319764	0.382315	0.227219	0.0707011	1.052595	1.025319	7.51749	1.281515
18270	-10406.42	-10908.39	501.9715	0.360792	0.455164	0.162837	0.0212068	0.922111	1.141081	6.208494	2.271432
18276	-10399.57	-10901.92	502.3488	0.350205	0.441808	0.158059	0.0499285	1.165837	1.092201	6.082353	1.817735
18282	-10401.29	-10904.31	503.0278	0.392163	0.335195	0.149872	0.12277	1.099586	1.256122	5.663572	1.801349
18288	-10394.47	-10895.99	501.5188	0.405621	0.346697	0.147087	0.100595	1.099586	1.034681	6.432043	2.229591
18294	-10396.47	-10898.59	502.1217	0.329773	0.488366	0.118901	0.06296	1.001669	1.182766	6.348652	1.580959
18300	-10394.05	-10895.27	501.219	0.400999	0.329617	0.191813	0.0775709	1.138922	1.099482	6.446133	2.477886
18306	-10393.92	-10894.34	500.4136	0.560695	0.230637	0.118781	0.0898865	1.313978	1.021105	6.920693	2.247811
18312	-10403.34	-10904.31	500.9723	0.431349	0.230568	0.135749	0.202334	1.199546	1.008937	6.513707	2.715585
18318	-10407.84	-10908.4	500.5581	0.521	0.2352	0.0684238	0.175376	1.531628	1.124876	6.513707	2.715585
18324	-10396.82	-10896.69	499.8665	0.415341	0.399469	0.0702561	0.114933	1.352102	1.007516	7.003108	2.811325
18330	-10403.24	-10901.42	498.1715	0.499108	0.278774	0.0552602	0.166858	1.422176	1.037193	7.408075	4.385202
18336	-10411.56	-10912.32	500.7577	0.469363	0.26216	0.111563	0.156914	1.505878	1.125558	6.44918	2.623332
18342	-10401.1	-10902.46	501.3552	0.429649	0.362907	0.0860061	0.121438	1.035493	1.204139	6.105345	3.269532
18348	-10403.74	-10904.29	500.5481	0.458627	0.380316	0.0445915	0.116466	1.112588	1.150956	6.828817	2.384892
18354	-10398.25	-10900.96	502.7124	0.445256	0.369228	0.0724452	0.11307	1.252663	1.2821	5.388378	2.712436
18360	-10400.94	-10903	502.0555	0.418349	0.251531	0.206145	0.123975	1.329257	1.164226	6.031611	2.029594
18366	-10394.22	-10895.3	501.0791	0.43589	0.236705	0.210737	0.116667	1.164631	1.150066	6.487759	2.459845
18372	-10392.72	-10893.61	500.8993	0.468824	0.254589	0.151105	0.125482	1.15696	1.064378	6.82904	1.957519
18378	-10400.47	-10900	499.5385	0.412417	0.316076	0.161123	0.110385	1.061048	1.068291	7.067167	3.539872
18384	-10394.27	-10895.23	500.9582	0.453288	0.310432	0.139856	0.0964236	1.207146	1.097056	6.693145	2.108591
18390	-10397.34	-10898.13	500.787	0.458165	0.313772	0.141361	0.0867017	1.137263	1.056814	6.693145	2.507763
18396	-10405.38	-10905	499.6248	0.450402	0.24453	0.219835	0.0852325	1.373578	1.056814	7.201171	2.507763
18402	-10398.08	-10899.06	500.9841	0.58504	0.0898557	0.234274	0.0908306	1.632368	1.120681	6.3123	2.507317
18408	-10389.59	-10891.17	501.5839	0.569044	0.0829171	0.280896	0.0671427	1.314494	1.199386	5.900979	3.071769
18414	-10382.61	-10885.78	503.1652	0.434589	0.340982	0.123612	0.100817	1.141809	1.243339	5.346212	2.359859
18420	-10388.44	-10891.04	502.6032	0.489271	0.259495	0.180729	0.0705056	1.146138	1.197846	5.69404	2.317396
18426	-10415.57	-10916.48	500.9063	0.434764	0.269969	0.160595	0.134671	1.027982	1.074725	6.74651	2.317396
18432	-10413.26	-10914.91	501.6571	0.485838	0.299017	0.11645	0.0986957	1.080444	1.086348	6.366634	2.15864
18438	-10387.01	-10888.11	501.1	0.529881	0.171395	0.220109	0.0786151	1.521541	1.134271	6.366634	2.307169
18444	-10385.63	-10886.31	500.6799	0.414351	0.353762	0.114732	0.117156	1.248855	1.018552	6.92439	1.959898
18450	-10400.64	-10901.25	500.6149	0.403573	0.33549	0.219942	0.0409945	1.018613	1.03328	7.048908	2.013718
18456	-10392.07	-10893.47	501.4005	0.391345	0.325326	0.213279	0.0700502	1.02531	1.07839	6.698059	1.772106
18462	-10392.86	-10895.14	502.2845	0.273163	0.47294	0.219126	0.0347714	0.7427875	1.093316	6.563522	1.348328
18468	-10380.36	-10882.47	502.112	0.299351	0.422411	0.240133	0.0381049	0.9277302	1.103282	6.547347	1.348328
18474	-10391.94	-10893.18	501.2449	0.278903	0.437582	0.22373	0.0597839	0.9183951	1.062221	7.09145	1.249411
18480	-10392.91	-10895.42	502.5033	0.287126	0.432593	0.221179	0.0591022	0.7617133	1.058298	6.383787	1.493249
18486	-10406.49	-10909.41	502.9188	0.263418	0.446979	0.228535	0.0610678	0.9824295	1.088576	6.035049	1.456134
18492	-10404.18	-10907.18	502.9919	0.323834	0.363244	0.189749	0.123174	0.9264381	1.011683	6.209019	1.172037
18498	-10395.86	-10895.38	499.5183	0.389992	0.327703	0.171183	0.111122	1.003494	1.061185	7.588541	2.119792
18504	-10387.46	-10889.05	501.5892	0.334924	0.378473	0.191171	0.0954312	0.9402058	1.047636	6.515523	2.119792
18510	-10392.79	-10894.39	501.5955	0.401898	0.305185	0.154153	0.138764	1.151223	1.125053	6.515523	1.738421
18516	-10399.8	-10900.36	500.5581	0.428697	0.325535	0.164432	0.0813362	1.187975	1.125053	7.033869	1.791267
18522	-10394.28	-10894.97	500.6905	0.431468	0.265044	0.163821	0.139667	1.045147	1.128987	7.034869	1.791267
18528	-10391.74	-10891.5	499.7549	0.36374	0.342802	0.138106	0.155352	1.43211	1.055653	7.382966	1.791267
18534	-10385.29	-10886.19	500.9073	0.439361	0.301807	0.163956	0.0948761	1.147006	1.104829	6.844009	1.870729
18540	-10383	-10884	500.9939	0.415569	0.285464	0.209229	0.0897384	1.182643	1.057118	6.854294	1.754304
18546	-10402.4	-10902.4	500.0044	0.405961	0.278864	0.227512	0.0876636	1.363678	1.057118	6.947704	2.660917
18552	-10412.21	-10911.79	499.5752	0.468034	0.321504	0.109394	0.101068	1.247096	1.179277	6.947704	3.351517
18558	-10409.95	-10909.9	499.9415	0.504396	0.249963	0.147369	0.0982733	1.412061	1.099874	6.887869	2.800053
18564	-10380.24	-10878.89	498.6503	0.535154	0.161574	0.199006	0.104266	1.42717	1.074357	7.587924	2.800053
18570	-10393.6	-10895.6	502.0009	0.493534	0.147211	0.2359	0.123354	1.483988	1.176305	6.058513	1.840987
18576	-10404.32	-10903.82	499.4958	0.548766	0.160394	0.15368	0.137159	1.500916	1.110077	6.885622	3.416995
